0.0588	-3.96626
0.0589	-3.48378
0.059	-3.77718
0.0591	-3.51565
0.0592	-2.93728
0.0593	-2.74594
0.0594	-0.891099
0.0595	-2.37078
0.0596	-1.16032
0.0597	0.0186918
0.0598	-0.670019
0.0599	0.383434
0.06	0.349655
0.0601	-0.65821
0.0602	0.959854
0.0603	0.621039
0.0604	1.72447
0.0605	0.90642
0.0606	1.09436
0.0607	3.04226
0.0608	2.06422
0.0609	1.86115
0.061	2.20766
0.0611	3.43909
0.0612	4.1987
0.0613	4.21695
0.0614	4.26254
0.0615	3.89886
0.0616	5.5171
0.0617	4.22993
0.0618	5.72318
0.0619	6.35697
0.062	6.39037
0.0621	6.04579
0.0622	7.14432
0.0623	6.42294
0.0624	6.42129
0.0625	7.81078
0.0626	7.6028
0.0627	7.75246
0.0628	6.80085
0.0629	7.88034
0.063	7.58722
0.0631	8.40003
0.0632	7.46001
0.0633	9.32109
0.0634	7.89428
0.0635	9.8559
0.0636	9.13772
0.0637	9.53551
0.0638	9.25343
0.0639	9.34253
0.064	8.98221
0.0641	10.0389
0.0642	10.0473
0.0643	10.6258
0.0644	8.83211
0.0645	9.72966
0.0646	10.6359
0.0647	9.58783
0.0648	9.03748
0.0649	9.66629
0.065	10.8216
0.0651	9.10695
0.0652	10.0951
0.0653	9.64297
0.0654	9.93653
0.0655	10.3111
0.0656	8.85312
0.0657	10.1903
0.0658	9.3146
0.0659	10.514
0.066	9.28508
0.0661	10.3691
0.0662	9.63536
0.0663	9.17227
0.0664	9.93743
0.0665	9.35558
0.0666	8.77154
0.0667	8.48509
0.0668	9.04191
0.0669	7.55111
0.067	8.21598
0.0671	8.83556
0.0672	7.73077
0.0673	7.79181
0.0674	7.87595
0.0675	6.63083
0.0676	6.62699
0.0677	5.92797
0.0678	7.29538
0.0679	5.57512
0.068	5.84126
0.0681	5.56305
0.0682	4.63527
0.0683	5.03559
0.0684	5.26026
0.0685	5.33493
0.0686	4.13469
0.0687	3.12543
0.0688	3.37638
0.0689	3.52303
0.069	2.12241
0.0691	2.11384
0.0692	2.48201
0.0693	3.08383
0.0694	2.09077
0.0695	2.27622
0.0696	0.605018
0.0697	1.4629
0.0698	0.211443
0.0699	1.07185
0.07	-0.116811
0.0701	0.435174
0.0702	-1.19443
0.0703	-1.85557
0.0704	-1.62052
0.0705	-0.995969
0.0706	-1.42778
0.0707	-2.74265
0.0708	-2.39705
0.0709	-3.25767
0.071	-3.42994
0.0711	-3.85926
0.0712	-4.35006
0.0713	-4.53452
0.0714	-3.37003
0.0715	-4.21147
0.0716	-4.83663
0.0717	-5.45025
0.0718	-6.04797
0.0719	-5.80073
0.072	-5.37184
0.0721	-6.86179
0.0722	-7.29777
0.0723	-5.9413
0.0724	-7.34585
0.0725	-6.41447
0.0726	-7.61789
0.0727	-7.32291
0.0728	-8.33774
0.0729	-8.58987
0.073	-8.25488
0.0731	-8.0868
0.0732	-7.61749
0.0733	-7.85204
0.0734	-9.40851
0.0735	-8.38863
0.0736	-9.00377
0.0737	-10.0142
0.0738	-10.1396
0.0739	-8.94782
0.074	-9.92519
0.0741	-10.0936
0.0742	-9.62504
0.0743	-10.7446
0.0744	-9.25495
0.0745	-9.50869
0.0746	-10.2125
0.0747	-9.99123
0.0748	-10.415
0.0749	-10.9045
0.075	-10.3268
0.0751	-10.9889
0.0752	-10.3594
0.0753	-10.6342
0.0754	-9.8408
0.0755	-9.97852
0.0756	-10.1738
0.0757	-9.63011
0.0758	-9.78373
0.0759	-8.66374
0.076	-8.57435
0.0761	-9.62154
0.0762	-9.18385
0.0763	-9.06316
0.0764	-8.44227
0.0765	-8.61992
0.0766	-9.49199
0.0767	-8.53316
0.0768	-8.39367
0.0769	-7.94492
0.077	-7.1629
0.0771	-7.43874
0.0772	-6.74297
0.0773	-8.35113
0.0774	-7.97217
0.0775	-7.00749
0.0776	-6.97002
0.0777	-6.01011
0.0778	-5.80401
0.0779	-5.69964
0.078	-5.80796
0.0781	-6.59098
0.0782	-4.36461
0.0783	-5.74988
0.0784	-4.60091
0.0785	-4.82727
0.0786	-4.61913
0.0787	-4.62902
0.0788	-4.41375
0.0789	-2.62295
0.079	-3.85144
0.0791	-3.71898
0.0792	-1.84479
0.0793	-2.71796
0.0794	-2.82732
0.0795	-1.14855
0.0796	-1.33794
0.0797	-0.184802
0.0798	-0.242431
0.0799	0.161735
0.08	-0.276512
0.0801	0.694918
0.0802	0.630641
0.0803	1.27823
0.0804	1.11013
0.0805	0.646125
0.0806	2.40997
0.0807	2.1902
0.0808	1.56286
0.0809	2.90658
0.081	3.38026
0.0811	2.51867
0.0812	2.90094
0.0813	3.46361
0.0814	3.34526
0.0815	4.5672
0.0816	4.65927
0.0817	4.28652
0.0818	5.53386
0.0819	5.74998
0.082	6.69972
0.0821	6.55485
0.0822	5.67182
0.0823	5.81839
0.0824	7.46554
0.0825	7.40122
0.0826	7.64194
0.0827	8.39552
0.0828	6.92273
0.0829	8.06995
0.083	7.77683
0.0831	9.13966
0.0832	9.1112
0.0833	9.13068
0.0834	9.14256
0.0835	8.06746
0.0836	10.0387
0.0837	9.58635
0.0838	9.00718
0.0839	10.3704
0.084	8.58723
0.0841	9.70801
0.0842	10.6049
0.0843	9.62325
0.0844	10.5431
0.0845	9.56556
0.0846	9.62039
0.0847	9.01753
0.0848	9.74924
0.0849	9.14438
0.085	9.68942
0.0851	9.61901
0.0852	10.9051
0.0853	9.46797
0.0854	9.5512
0.0855	10.5533
0.0856	10.671
0.0857	10.5032
0.0858	9.47701
0.0859	9.00955
0.086	9.54525
0.0861	9.28608
0.0862	9.46966
0.0863	9.31938
0.0864	9.19855
0.0865	9.52461
0.0866	7.87926
0.0867	9.56971
0.0868	8.38361
0.0869	8.12493
0.087	7.7448
0.0871	8.49584
0.0872	6.98467
0.0873	6.65242
0.0874	7.81894
0.0875	6.29186
0.0876	5.9442
0.0877	6.11029
0.0878	6.30397
0.0879	6.26687
0.088	6.64209
0.0881	4.7068
0.0882	5.30908
0.0883	4.45926
0.0884	4.36323
0.0885	3.79904
0.0886	3.36958
0.0887	4.78647
0.0888	2.99494
0.0889	3.99526
0.089	3.92927
0.0891	2.136
0.0892	1.53791
0.0893	2.09886
0.0894	1.12656
0.0895	0.884521
0.0896	1.50152
0.0897	0.0970113
0.0898	1.17736
0.0899	-0.61112
0.09	-0.821338
0.0901	0.680084
0.0902	-0.162445
0.0903	-0.739633
0.0904	-1.56215
0.0905	-0.846417
0.0906	-2.41833
0.0907	-3.11234
0.0908	-2.02243
0.0909	-2.93988
0.091	-3.89828
0.0911	-3.05538
0.0912	-3.01149
0.0913	-3.11517
0.0914	-4.56163
0.0915	-5.21759
0.0916	-4.30113
0.0917	-4.22222
0.0918	-6.16839
0.0919	-4.62716
0.092	-6.54815
0.0921	-6.98345
0.0922	-5.98063
0.0923	-6.79821
0.0924	-6.77913
0.0925	-7.89982
0.0926	-6.48697
0.0927	-7.92413
0.0928	-7.63327
0.0929	-7.40964
0.093	-7.62019
0.0931	-8.67926
0.0932	-7.66053
0.0933	-8.35208
0.0934	-8.83629
0.0935	-8.62931
0.0936	-8.70782
0.0937	-8.33349
0.0938	-8.91974
0.0939	-8.53654
0.094	-8.84906
0.0941	-8.97025
0.0942	-9.77661
0.0943	-10.0078
0.0944	-9.95798
0.0945	-10.6201
0.0946	-9.01182
0.0947	-9.54438
0.0948	-10.4394
0.0949	-9.36163
0.095	-10.9501
0.0951	-9.86403
0.0952	-9.11951
0.0953	-10.7319
0.0954	-10.8883
0.0955	-10.6051
0.0956	-9.90194
0.0957	-10.7365
0.0958	-9.88676
0.0959	-9.65839
0.096	-9.22705
0.0961	-10.4077
0.0962	-9.98287
0.0963	-8.28074
0.0964	-8.55313
0.0965	-8.14097
0.0966	-9.45059
0.0967	-9.38023
0.0968	-8.11926
0.0969	-8.92388
0.097	-8.00796
0.0971	-7.17071
0.0972	-8.66247
0.0973	-8.45205
0.0974	-7.73002
0.0975	-6.81367
0.0976	-6.66787
0.0977	-6.55648
0.0978	-6.66011
0.0979	-6.24162
0.098	-5.75771
0.0981	-5.26823
0.0982	-5.38676
0.0983	-5.38245
0.0984	-4.24895
0.0985	-4.39587
0.0986	-5.0821
0.0987	-4.76365
0.0988	-4.04629
0.0989	-3.10697
0.099	-2.37531
0.0991	-3.3428
0.0992	-2.27536
0.0993	-1.80566
0.0994	-1.80403
0.0995	-1.95278
0.0996	-1.88208
0.0997	0.0509752
0.0998	-1.06271
0.0999	-0.137535
